Datum,Stunde,Fleher Deich Ost stromaufwaerts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
11.02.2014,10:00:00,7,Leicht bewÃ¶lkt,4,84,32,-1,0,25
11.02.2014,11:00:00,9,Sonnig,5,79,24,1,0,25
11.02.2014,12:00:00,12,Sonnig,6,73,16,2,0,26
11.02.2014,13:00:00,14,Sonnig,7,71,24,3,0,25
11.02.2014,14:00:00,7,Leicht bewÃ¶lkt,7,69,32,3,0,25
11.02.2014,15:00:00,22,Leicht bewÃ¶lkt,8,66,40,4,0,24
11.02.2014,16:00:00,13,Leicht bewÃ¶lkt,7,70,49,3,0,25
11.02.2014,17:00:00,16,Stellenweiser leichter Regenfall,6,74,58,2,0,26
11.02.2014,18:00:00,8,Stellenweiser leichter Regenfall,5,77,67,1,0,27
11.02.2014,19:00:00,7,Stellenweiser leichter Regenfall,5,81,75,0,0,27
11.02.2014,20:00:00,6,MÃ¤ÃŸiger Regenfall,4,84,83,0,1,27
11.02.2014,21:00:00,2,MÃ¤ÃŸiger Regenfall,4,88,91,-1,1,27
11.02.2014,22:00:00,1,MÃ¤ÃŸiger Regenfall,4,90,92,-1,1,25
11.02.2014,23:00:00,0,Leichter Regenfall,4,92,94,-1,1,23
12.02.2014,00:00:00,0,Leichter Regenfall,4,95,95,-1,1,21
12.02.2014,01:00:00,0,Leichter Regenfall,3,95,86,-1,0,20
12.02.2014,02:00:00,0,Leicht bewÃ¶lkt,3,96,78,-1,0,19
12.02.2014,03:00:00,0,Leicht bewÃ¶lkt,3,96,69,-1,0,19
12.02.2014,04:00:00,1,Leicht bewÃ¶lkt,3,96,60,-2,0,19
12.02.2014,05:00:00,8,Leicht bewÃ¶lkt,3,95,50,-2,0,19
12.02.2014,06:00:00,12,Leicht bewÃ¶lkt,3,95,40,-2,0,19
12.02.2014,07:00:00,26,Leicht bewÃ¶lkt,3,93,33,-2,0,19
12.02.2014,08:00:00,33,Sonnig,3,92,25,-1,0,19
12.02.2014,09:00:00,11,Sonnig,3,90,18,-1,0,19
12.02.2014,10:00:00,9,Sonnig,4,86,15,0,0,21
12.02.2014,11:00:00,11,Sonnig,5,82,13,1,0,22
12.02.2014,12:00:00,13,Sonnig,6,77,10,2,0,23
12.02.2014,13:00:00,21,Sonnig,6,76,10,3,0,24
12.02.2014,14:00:00,14,Sonnig,7,75,9,3,0,25
12.02.2014,15:00:00,19,Sonnig,7,74,9,3,0,25
12.02.2014,16:00:00,25,Sonnig,6,76,14,2,0,25
12.02.2014,17:00:00,14,Leicht bewÃ¶lkt,6,78,20,1,0,26
12.02.2014,18:00:00,13,Leicht bewÃ¶lkt,5,80,26,0,0,26
12.02.2014,19:00:00,8,Leicht bewÃ¶lkt,4,80,32,-1,0,28
12.02.2014,20:00:00,7,Stellenweiser leichter Regenfall,4,80,38,-1,0,30
12.02.2014,21:00:00,2,Stellenweiser leichter Regenfall,4,80,45,-2,0,32
12.02.2014,22:00:00,0,Stellenweiser leichter Regenfall,4,80,48,-2,0,31
12.02.2014,23:00:00,0,Leicht bewÃ¶lkt,4,81,51,-2,0,31
13.02.2014,00:00:00,0,Leicht bewÃ¶lkt,4,81,54,-2,0,31
13.02.2014,01:00:00,1,Leicht bewÃ¶lkt,3,83,52,-2,0,30
13.02.2014,02:00:00,0,Stellenweiser Regenfall,3,86,50,-2,0,28
13.02.2014,03:00:00,0,Stellenweiser Regenfall,3,88,48,-3,0,27
13.02.2014,04:00:00,0,Stellenweiser Regenfall,3,89,53,-2,0,26
13.02.2014,05:00:00,10,Leichter Regenschauer,3,90,58,-2,0,26
13.02.2014,06:00:00,15,Leichter Regenschauer,3,90,63,-2,0,25
13.02.2014,07:00:00,22,Leichter Regenschauer,4,89,62,-1,0,23
13.02.2014,08:00:00,23,Leicht bewÃ¶lkt,4,88,62,-1,0,22
13.02.2014,09:00:00,7,Leicht bewÃ¶lkt,4,87,61,0,0,20
13.02.2014,10:00:00,6,Leicht bewÃ¶lkt,5,89,69,1,0,19
13.02.2014,11:00:00,7,MÃ¤ÃŸiger Regenfall,5,91,77,2,0,18
13.02.2014,12:00:00,8,MÃ¤ÃŸiger Regenfall,6,93,85,3,1,17
13.02.2014,13:00:00,7,MÃ¤ÃŸiger Regenfall,6,93,88,3,1,18
13.02.2014,14:00:00,6,Leichter Regenfall,6,94,91,3,1,19
13.02.2014,15:00:00,9,Leichter Regenfall,6,95,94,3,1,20
13.02.2014,16:00:00,7,Leichter Regenfall,6,96,92,2,1,21
13.02.2014,17:00:00,7,Nieselregen,6,97,91,2,0,22
13.02.2014,18:00:00,8,Nieselregen,5,97,89,1,0,23
13.02.2014,19:00:00,9,Nieselregen,5,97,89,1,0,22
13.02.2014,20:00:00,2,Bedeckt,4,97,89,0,0,22
13.02.2014,21:00:00,2,Bedeckt,4,97,89,0,0,22
13.02.2014,22:00:00,0,Bedeckt,4,96,72,-1,0,22
13.02.2014,23:00:00,1,Sonnig,3,95,54,-2,0,22
14.02.2014,00:00:00,0,Sonnig,2,93,37,-3,0,22
14.02.2014,01:00:00,0,Sonnig,2,93,29,-3,0,22
14.02.2014,02:00:00,0,Sonnig,2,92,22,-4,0,22
14.02.2014,03:00:00,0,Sonnig,1,91,14,-4,0,22
14.02.2014,04:00:00,2,Sonnig,1,91,15,-4,0,21
14.02.2014,05:00:00,6,Sonnig,1,92,16,-4,0,21
14.02.2014,06:00:00,13,Sonnig,1,92,17,-3,0,20
14.02.2014,07:00:00,22,Sonnig,2,92,18,-3,0,19
14.02.2014,08:00:00,27,Sonnig,3,92,20,-2,0,19
14.02.2014,09:00:00,10,Sonnig,3,93,22,-1,0,18
14.02.2014,10:00:00,9,Sonnig,4,92,27,-1,0,20
14.02.2014,11:00:00,11,Leicht bewÃ¶lkt,4,90,31,0,0,21
14.02.2014,12:00:00,10,Leicht bewÃ¶lkt,5,89,36,0,0,22
14.02.2014,13:00:00,14,Leicht bewÃ¶lkt,5,89,44,1,0,23
14.02.2014,14:00:00,12,BewÃ¶lkt,5,88,52,1,0,24
14.02.2014,15:00:00,10,BewÃ¶lkt,6,88,61,1,0,24
14.02.2014,16:00:00,14,BewÃ¶lkt,5,88,60,1,0,25
14.02.2014,17:00:00,5,Teilweise mÃ¤ÃŸiger Regenfall,5,88,58,0,0,27
14.02.2014,18:00:00,9,Teilweise mÃ¤ÃŸiger Regenfall,5,89,57,0,1,28
14.02.2014,19:00:00,5,Teilweise mÃ¤ÃŸiger Regenfall,4,88,59,-1,1,29
14.02.2014,20:00:00,1,Stellenweiser Nieselregen,3,88,60,-2,0,30
14.02.2014,21:00:00,7,Stellenweiser Nieselregen,3,87,62,-3,0,30
14.02.2014,22:00:00,0,Stellenweiser Nieselregen,4,86,61,-2,0,31
14.02.2014,23:00:00,0,Leicht bewÃ¶lkt,5,85,60,0,0,31
15.02.2014,00:00:00,2,Leicht bewÃ¶lkt,6,84,60,1,0,31
15.02.2014,01:00:00,0,Leicht bewÃ¶lkt,6,85,53,1,0,31
15.02.2014,02:00:00,0,Leicht bewÃ¶lkt,6,85,47,2,0,30
15.02.2014,03:00:00,0,Leicht bewÃ¶lkt,7,86,40,2,0,30
15.02.2014,04:00:00,1,Leicht bewÃ¶lkt,7,86,42,3,0,29
15.02.2014,05:00:00,0,Leicht bewÃ¶lkt,7,87,43,3,0,29
15.02.2014,06:00:00,1,Leicht bewÃ¶lkt,7,87,44,3,0,29
15.02.2014,07:00:00,0,Leicht bewÃ¶lkt,8,87,47,3,0,29
15.02.2014,08:00:00,2,Leicht bewÃ¶lkt,8,86,50,4,0,29
15.02.2014,09:00:00,3,Leicht bewÃ¶lkt,8,85,53,4,0,30
15.02.2014,10:00:00,11,Leicht bewÃ¶lkt,9,82,52,5,0,30
15.02.2014,11:00:00,14,Leicht bewÃ¶lkt,9,80,52,5,0,30
15.02.2014,12:00:00,23,Leicht bewÃ¶lkt,9,77,52,6,0,30
15.02.2014,13:00:00,16,Leicht bewÃ¶lkt,10,76,50,6,0,30
15.02.2014,14:00:00,14,Leicht bewÃ¶lkt,10,75,49,6,0,29
15.02.2014,15:00:00,14,Leicht bewÃ¶lkt,10,74,48,7,0,29
15.02.2014,16:00:00,15,Leicht bewÃ¶lkt,10,76,49,6,0,29
15.02.2014,17:00:00,4,Leicht bewÃ¶lkt,10,78,50,6,0,29
15.02.2014,18:00:00,1,Leicht bewÃ¶lkt,9,80,52,6,0,29
15.02.2014,19:00:00,4,Leicht bewÃ¶lkt,9,81,45,5,0,29
15.02.2014,20:00:00,0,Sonnig,9,82,38,5,0,29
15.02.2014,21:00:00,2,Sonnig,8,84,31,4,0,30
15.02.2014,22:00:00,0,Sonnig,7,84,39,3,0,30
15.02.2014,23:00:00,0,BewÃ¶lkt,7,84,47,2,0,30
16.02.2014,00:00:00,0,BewÃ¶lkt,6,84,55,1,0,30
16.02.2014,01:00:00,0,BewÃ¶lkt,5,85,65,0,0,30
16.02.2014,02:00:00,0,Leichter Regenschauer,5,85,76,0,0,29
16.02.2014,03:00:00,0,Leichter Regenschauer,4,85,86,-1,0,29
16.02.2014,04:00:00,1,Leichter Regenschauer,4,86,86,-1,0,28
16.02.2014,05:00:00,0,Leichter Regenschauer,4,87,86,-1,0,27
16.02.2014,06:00:00,0,Leichter Regenschauer,4,88,85,-1,0,27
16.02.2014,07:00:00,0,Leichter Regenschauer,5,88,84,0,0,27
16.02.2014,08:00:00,2,BewÃ¶lkt,5,87,83,0,0,27
16.02.2014,09:00:00,8,BewÃ¶lkt,6,86,82,1,0,28
16.02.2014,10:00:00,15,BewÃ¶lkt,6,84,80,2,0,27
16.02.2014,11:00:00,25,BewÃ¶lkt,7,81,78,3,0,27
16.02.2014,12:00:00,41,BewÃ¶lkt,7,78,76,3,0,26
16.02.2014,13:00:00,28,BewÃ¶lkt,7,77,70,4,0,25
16.02.2014,14:00:00,26,Stellenweiser Regenfall,8,75,64,4,0,24
16.02.2014,15:00:00,18,Stellenweiser Regenfall,8,74,57,4,0,22
16.02.2014,16:00:00,15,Stellenweiser Regenfall,8,77,48,4,0,21
16.02.2014,17:00:00,11,Stellenweiser Regenfall,7,81,38,4,0,20
16.02.2014,18:00:00,0,Stellenweiser Regenfall,7,84,28,4,0,19
16.02.2014,19:00:00,2,Stellenweiser Regenfall,6,87,29,3,0,18
16.02.2014,20:00:00,0,Leicht bewÃ¶lkt,6,89,29,3,0,17
16.02.2014,21:00:00,1,Leicht bewÃ¶lkt,6,92,30,2,0,17
16.02.2014,22:00:00,3,Leicht bewÃ¶lkt,5,93,27,2,0,16
16.02.2014,23:00:00,0,Sonnig,4,93,24,1,0,15
17.02.2014,00:00:00,0,Sonnig,4,93,21,0,0,14
17.02.2014,01:00:00,1,Sonnig,3,93,21,0,0,14
17.02.2014,02:00:00,1,Leicht bewÃ¶lkt,3,93,21,-1,0,14
17.02.2014,03:00:00,0,Leicht bewÃ¶lkt,2,93,21,-1,0,13
17.02.2014,04:00:00,0,Leicht bewÃ¶lkt,2,93,24,-1,0,14
17.02.2014,05:00:00,5,Leicht bewÃ¶lkt,2,93,26,-1,0,14
17.02.2014,06:00:00,12,Leicht bewÃ¶lkt,2,93,29,-2,0,14
17.02.2014,07:00:00,37,Leicht bewÃ¶lkt,3,91,38,-1,0,15
17.02.2014,08:00:00,27,BewÃ¶lkt,4,89,47,0,0,15
17.02.2014,09:00:00,11,BewÃ¶lkt,4,87,56,1,0,16
17.02.2014,10:00:00,6,BewÃ¶lkt,5,83,57,2,0,17
17.02.2014,11:00:00,12,Leicht bewÃ¶lkt,7,79,57,3,0,18
17.02.2014,12:00:00,12,Leicht bewÃ¶lkt,8,75,58,5,0,18
17.02.2014,13:00:00,16,Leicht bewÃ¶lkt,8,73,45,5,0,17
17.02.2014,14:00:00,15,Sonnig,9,72,33,6,0,16
17.02.2014,15:00:00,21,Sonnig,10,70,21,7,0,15
17.02.2014,16:00:00,30,Sonnig,9,73,20,6,0,14
17.02.2014,17:00:00,22,Sonnig,8,76,18,5,0,14
17.02.2014,18:00:00,10,Sonnig,7,80,17,4,0,13
17.02.2014,19:00:00,4,Sonnig,6,82,17,3,0,13
17.02.2014,20:00:00,6,Sonnig,5,85,16,2,0,13
17.02.2014,21:00:00,7,Sonnig,4,88,16,1,0,14
17.02.2014,22:00:00,2,Sonnig,4,88,15,1,0,14
17.02.2014,23:00:00,0,Sonnig,4,88,15,0,0,14
18.02.2014,00:00:00,0,Sonnig,4,89,14,0,0,14
18.02.2014,01:00:00,0,Sonnig,3,89,14,0,0,14
18.02.2014,02:00:00,0,Sonnig,3,88,13,0,0,14
18.02.2014,03:00:00,1,Sonnig,3,88,12,0,0,14
18.02.2014,04:00:00,1,Sonnig,3,88,18,0,0,14
18.02.2014,05:00:00,5,Leicht bewÃ¶lkt,3,88,23,0,0,15
18.02.2014,06:00:00,13,Leicht bewÃ¶lkt,3,88,28,0,0,15
18.02.2014,07:00:00,30,Leicht bewÃ¶lkt,4,85,24,0,0,15
18.02.2014,08:00:00,33,Sonnig,4,82,21,1,0,16
18.02.2014,09:00:00,9,Sonnig,5,80,17,1,0,16
18.02.2014,10:00:00,4,Sonnig,6,74,19,3,0,16
18.02.2014,11:00:00,11,Leicht bewÃ¶lkt,8,69,22,5,0,16
18.02.2014,12:00:00,9,Leicht bewÃ¶lkt,9,63,25,7,0,17
18.02.2014,13:00:00,20,Leicht bewÃ¶lkt,10,61,32,8,0,15
18.02.2014,14:00:00,16,Leicht bewÃ¶lkt,11,60,39,9,0,14
18.02.2014,15:00:00,12,Leicht bewÃ¶lkt,11,58,46,10,0,13
18.02.2014,16:00:00,16,Leicht bewÃ¶lkt,10,61,51,9,0,13
18.02.2014,17:00:00,12,BewÃ¶lkt,10,63,56,8,0,13
18.02.2014,18:00:00,4,BewÃ¶lkt,9,66,62,6,0,13
18.02.2014,19:00:00,9,BewÃ¶lkt,8,68,60,5,0,14
18.02.2014,20:00:00,5,Leicht bewÃ¶lkt,7,71,59,4,0,14
18.02.2014,21:00:00,4,Leicht bewÃ¶lkt,6,74,57,3,0,14
18.02.2014,22:00:00,2,Leicht bewÃ¶lkt,6,78,66,3,0,14
18.02.2014,23:00:00,1,Leichter Regenfall,5,82,75,2,0,14
19.02.2014,00:00:00,1,Leichter Regenfall,5,85,84,2,0,14
19.02.2014,01:00:00,0,Leichter Regenfall,5,88,78,1,0,15
19.02.2014,02:00:00,0,Stellenweiser Nieselregen,4,90,72,1,0,15
19.02.2014,03:00:00,0,Stellenweiser Nieselregen,4,93,65,0,0,15
19.02.2014,04:00:00,2,Stellenweiser Nieselregen,4,94,65,0,0,16
19.02.2014,05:00:00,3,BewÃ¶lkt,4,95,65,0,0,16
19.02.2014,06:00:00,9,BewÃ¶lkt,4,96,65,1,0,17
19.02.2014,07:00:00,26,BewÃ¶lkt,5,95,67,1,0,18
19.02.2014,08:00:00,33,BewÃ¶lkt,5,95,69,1,0,18
19.02.2014,09:00:00,5,BewÃ¶lkt,6,95,71,2,0,19
19.02.2014,10:00:00,11,BewÃ¶lkt,6,93,74,2,0,19
19.02.2014,11:00:00,5,BewÃ¶lkt,7,91,76,3,0,20
19.02.2014,12:00:00,6,BewÃ¶lkt,7,89,79,4,0,20
19.02.2014,13:00:00,5,BewÃ¶lkt,7,88,80,4,0,19
19.02.2014,14:00:00,9,BewÃ¶lkt,7,87,82,4,0,18
19.02.2014,15:00:00,13,BewÃ¶lkt,8,86,83,5,0,17
19.02.2014,16:00:00,15,BewÃ¶lkt,7,87,82,4,0,16
19.02.2014,17:00:00,18,BewÃ¶lkt,7,88,81,4,0,15
19.02.2014,18:00:00,7,BewÃ¶lkt,7,89,79,4,0,14
19.02.2014,19:00:00,9,BewÃ¶lkt,6,89,78,3,0,14
19.02.2014,20:00:00,8,BewÃ¶lkt,6,90,77,3,0,14
19.02.2014,21:00:00,3,BewÃ¶lkt,5,91,76,2,0,14
19.02.2014,22:00:00,1,BewÃ¶lkt,5,92,74,2,0,14
19.02.2014,23:00:00,2,BewÃ¶lkt,5,92,71,2,0,13
20.02.2014,00:00:00,0,BewÃ¶lkt,5,93,69,3,0,13
20.02.2014,01:00:00,0,BewÃ¶lkt,5,93,65,2,0,13
20.02.2014,02:00:00,0,Leicht bewÃ¶lkt,5,94,60,2,0,13
20.02.2014,03:00:00,0,Leicht bewÃ¶lkt,5,94,56,2,0,13
20.02.2014,04:00:00,1,Leicht bewÃ¶lkt,5,94,50,2,0,13
20.02.2014,05:00:00,4,Leicht bewÃ¶lkt,5,93,44,2,0,14
20.02.2014,06:00:00,13,Leicht bewÃ¶lkt,6,93,38,3,0,15
20.02.2014,07:00:00,27,Leicht bewÃ¶lkt,6,90,28,3,0,17
20.02.2014,08:00:00,28,Sonnig,7,87,19,3,0,19
20.02.2014,09:00:00,9,Sonnig,7,84,10,4,0,21
20.02.2014,10:00:00,15,Sonnig,8,79,11,5,0,23
20.02.2014,11:00:00,10,Sonnig,9,74,12,6,0,25
20.02.2014,12:00:00,18,Sonnig,10,69,12,7,0,27
20.02.2014,13:00:00,11,Sonnig,10,69,24,7,0,27
20.02.2014,14:00:00,11,Leicht bewÃ¶lkt,11,69,35,8,0,27
20.02.2014,15:00:00,10,Leicht bewÃ¶lkt,11,70,46,8,0,27
20.02.2014,16:00:00,11,Leicht bewÃ¶lkt,10,73,55,7,0,26
20.02.2014,17:00:00,12,BewÃ¶lkt,10,76,63,6,0,25
20.02.2014,18:00:00,9,BewÃ¶lkt,9,79,72,6,0,24
20.02.2014,19:00:00,1,BewÃ¶lkt,9,81,78,5,0,24
20.02.2014,20:00:00,3,Leichter Regenfall,8,83,85,5,0,24
20.02.2014,21:00:00,3,Leichter Regenfall,8,85,91,5,0,23
20.02.2014,22:00:00,3,Leichter Regenfall,7,87,90,4,0,22
20.02.2014,23:00:00,1,Leichter Regenfall,7,88,89,3,0,21
21.02.2014,00:00:00,0,Leichter Regenfall,6,89,87,2,0,20
21.02.2014,01:00:00,0,Leichter Regenfall,5,90,78,2,0,19
21.02.2014,02:00:00,0,Stellenweiser Nieselregen,5,92,69,1,0,17
21.02.2014,03:00:00,0,Stellenweiser Nieselregen,4,93,59,1,0,16
21.02.2014,04:00:00,0,Stellenweiser Nieselregen,4,93,53,1,0,15
21.02.2014,05:00:00,3,Stellenweiser Regenfall,4,93,46,1,0,14
21.02.2014,06:00:00,12,Stellenweiser Regenfall,4,93,40,1,0,13
21.02.2014,07:00:00,21,Stellenweiser Regenfall,5,92,46,2,0,15
21.02.2014,08:00:00,16,Stellenweiser leichter Regenfall,6,91,53,2,0,17
21.02.2014,09:00:00,4,Stellenweiser leichter Regenfall,6,90,59,3,0,18
21.02.2014,10:00:00,6,Stellenweiser leichter Regenfall,7,86,59,3,0,21
21.02.2014,11:00:00,10,Leichter Regenschauer,7,82,58,4,0,24
21.02.2014,12:00:00,10,Leichter Regenschauer,8,78,57,4,0,27
21.02.2014,13:00:00,12,Leichter Regenschauer,8,78,50,4,0,26
21.02.2014,14:00:00,11,Stellenweiser Regenfall,8,77,43,5,0,25
21.02.2014,15:00:00,18,Stellenweiser Regenfall,8,76,36,5,0,24
21.02.2014,16:00:00,7,Stellenweiser Regenfall,8,78,31,5,0,23
21.02.2014,17:00:00,11,Sonnig,8,81,26,5,0,21
21.02.2014,18:00:00,16,Sonnig,8,83,21,4,0,19
21.02.2014,19:00:00,9,Sonnig,7,84,17,4,0,19
21.02.2014,20:00:00,6,Sonnig,7,86,14,3,0,19
21.02.2014,21:00:00,4,Sonnig,6,87,10,3,0,19
21.02.2014,22:00:00,4,Sonnig,5,87,9,2,0,19
21.02.2014,23:00:00,2,Sonnig,5,87,8,1,0,20
22.02.2014,00:00:00,0,Sonnig,4,86,7,0,0,20
22.02.2014,01:00:00,0,Sonnig,3,87,9,-1,0,20
22.02.2014,02:00:00,0,Sonnig,3,87,12,-1,0,20
22.02.2014,03:00:00,0,Sonnig,3,87,14,-2,0,21
22.02.2014,04:00:00,4,Sonnig,3,87,25,-2,0,21
22.02.2014,05:00:00,0,Leicht bewÃ¶lkt,3,88,36,-2,0,21
22.02.2014,06:00:00,1,Leicht bewÃ¶lkt,3,89,47,-2,0,21
22.02.2014,07:00:00,0,Leicht bewÃ¶lkt,3,88,57,-2,0,21
22.02.2014,08:00:00,2,Nieselregen,4,86,68,-1,0,22
22.02.2014,09:00:00,7,Nieselregen,4,85,78,0,0,23
22.02.2014,10:00:00,10,Nieselregen,5,82,79,1,0,23
22.02.2014,11:00:00,12,BewÃ¶lkt,7,80,79,3,0,23
22.02.2014,12:00:00,38,BewÃ¶lkt,8,77,80,4,0,23
22.02.2014,13:00:00,8,BewÃ¶lkt,8,76,78,5,0,22
22.02.2014,14:00:00,6,BewÃ¶lkt,9,74,76,5,0,21
22.02.2014,15:00:00,23,BewÃ¶lkt,9,73,75,6,0,20
22.02.2014,16:00:00,12,BewÃ¶lkt,8,75,75,5,0,18
22.02.2014,17:00:00,10,BewÃ¶lkt,8,78,75,5,0,17
22.02.2014,18:00:00,8,BewÃ¶lkt,7,80,76,4,0,15
22.02.2014,19:00:00,2,BewÃ¶lkt,6,83,63,4,0,15
22.02.2014,20:00:00,3,Sonnig,6,86,51,3,0,14
22.02.2014,21:00:00,0,Sonnig,5,88,39,2,0,14
22.02.2014,22:00:00,1,Sonnig,4,89,29,1,0,14
22.02.2014,23:00:00,0,Sonnig,4,90,19,0,0,14
23.02.2014,00:00:00,0,Sonnig,3,91,8,-1,0,14
23.02.2014,01:00:00,0,Sonnig,2,91,7,-1,0,14
23.02.2014,02:00:00,0,Sonnig,2,91,6,-2,0,14
23.02.2014,03:00:00,1,Sonnig,1,91,4,-3,0,14
23.02.2014,04:00:00,0,Sonnig,1,91,6,-3,0,15
23.02.2014,05:00:00,1,Sonnig,1,91,7,-3,0,15
23.02.2014,06:00:00,0,Sonnig,1,91,8,-3,0,15
23.02.2014,07:00:00,0,Sonnig,2,89,11,-2,0,16
23.02.2014,08:00:00,1,Sonnig,3,86,14,-1,0,17
23.02.2014,09:00:00,18,Sonnig,4,84,17,-1,0,18
23.02.2014,10:00:00,35,Sonnig,5,80,22,1,0,19
23.02.2014,11:00:00,54,Leicht bewÃ¶lkt,7,75,26,3,0,20
23.02.2014,12:00:00,59,Leicht bewÃ¶lkt,8,71,31,5,0,21
23.02.2014,13:00:00,59,Leicht bewÃ¶lkt,9,70,26,6,0,21
23.02.2014,14:00:00,47,Sonnig,10,68,22,7,0,20
23.02.2014,15:00:00,46,Sonnig,10,66,17,8,0,20
23.02.2014,16:00:00,45,Sonnig,9,70,16,7,0,19
23.02.2014,17:00:00,23,Sonnig,8,75,15,6,0,18
23.02.2014,18:00:00,10,Sonnig,7,79,14,4,0,17
23.02.2014,19:00:00,1,Sonnig,6,82,16,3,0,16
23.02.2014,20:00:00,2,Sonnig,5,85,17,2,0,16
23.02.2014,21:00:00,2,Sonnig,4,88,19,1,0,15
23.02.2014,22:00:00,0,Sonnig,4,89,19,0,0,16
23.02.2014,23:00:00,0,Sonnig,4,89,19,0,0,16
24.02.2014,00:00:00,0,Sonnig,3,89,19,0,0,16
24.02.2014,01:00:00,1,Sonnig,3,89,18,-1,0,16
24.02.2014,02:00:00,0,Sonnig,3,88,17,-1,0,16
24.02.2014,03:00:00,1,Sonnig,3,88,16,-1,0,16
24.02.2014,04:00:00,0,Sonnig,3,87,14,-1,0,16
24.02.2014,05:00:00,5,Sonnig,3,87,12,-1,0,16
24.02.2014,06:00:00,14,Sonnig,3,86,10,-1,0,16
24.02.2014,07:00:00,39,Sonnig,3,82,9,-1,0,17
24.02.2014,08:00:00,43,Sonnig,4,77,7,0,0,19
24.02.2014,09:00:00,17,Sonnig,5,73,6,1,0,20
24.02.2014,10:00:00,5,Sonnig,6,66,6,3,0,21
24.02.2014,11:00:00,11,Sonnig,8,60,6,5,0,22
24.02.2014,12:00:00,17,Sonnig,10,53,6,7,0,23
24.02.2014,13:00:00,27,Sonnig,11,52,8,8,0,22
24.02.2014,14:00:00,23,Sonnig,11,51,9,9,0,21
24.02.2014,15:00:00,27,Sonnig,12,50,10,10,0,20
24.02.2014,16:00:00,28,Sonnig,11,55,10,9,0,19
24.02.2014,17:00:00,31,Sonnig,10,59,11,8,0,18
24.02.2014,18:00:00,8,Sonnig,9,64,11,6,0,18
24.02.2014,19:00:00,10,Sonnig,8,68,9,5,0,17
24.02.2014,20:00:00,2,Sonnig,7,72,7,4,0,17
24.02.2014,21:00:00,3,Sonnig,6,76,6,3,0,17
24.02.2014,22:00:00,3,Sonnig,6,79,5,3,0,17
24.02.2014,23:00:00,2,Sonnig,6,82,5,3,0,17
25.02.2014,00:00:00,0,Sonnig,6,85,4,2,0,17
25.02.2014,01:00:00,0,Sonnig,6,86,5,2,0,17
25.02.2014,02:00:00,0,Sonnig,5,87,7,2,0,17
25.02.2014,03:00:00,0,Sonnig,5,88,8,2,0,17
25.02.2014,04:00:00,0,Sonnig,5,88,9,2,0,17
25.02.2014,05:00:00,7,Sonnig,5,88,10,1,0,18
25.02.2014,06:00:00,10,Sonnig,5,88,11,1,0,18
25.02.2014,07:00:00,34,Sonnig,6,84,11,2,0,20
25.02.2014,08:00:00,44,Sonnig,7,81,12,3,0,21
25.02.2014,09:00:00,5,Sonnig,7,77,12,4,0,23
25.02.2014,10:00:00,11,Sonnig,9,72,14,5,0,24
25.02.2014,11:00:00,15,Sonnig,10,68,16,7,0,26
25.02.2014,12:00:00,12,Sonnig,12,63,18,9,0,27
25.02.2014,13:00:00,21,Sonnig,12,64,26,9,0,27
25.02.2014,14:00:00,17,Leicht bewÃ¶lkt,12,65,35,10,0,26
25.02.2014,15:00:00,19,Leicht bewÃ¶lkt,13,66,44,10,0,25
25.02.2014,16:00:00,25,Leicht bewÃ¶lkt,12,70,39,9,0,23
25.02.2014,17:00:00,8,Sonnig,11,74,35,8,0,22
25.02.2014,18:00:00,7,Sonnig,10,78,30,7,0,21
25.02.2014,19:00:00,9,Sonnig,9,80,33,6,0,20
25.02.2014,20:00:00,5,Leicht bewÃ¶lkt,8,82,37,5,0,20
25.02.2014,21:00:00,3,Leicht bewÃ¶lkt,8,85,40,5,0,19
25.02.2014,22:00:00,1,Leicht bewÃ¶lkt,7,86,45,4,0,18
25.02.2014,23:00:00,0,Leicht bewÃ¶lkt,7,88,49,4,0,18
26.02.2014,00:00:00,0,Leicht bewÃ¶lkt,7,89,54,4,0,17
26.02.2014,01:00:00,0,Leicht bewÃ¶lkt,7,90,49,4,0,16
26.02.2014,02:00:00,1,Leicht bewÃ¶lkt,6,92,44,3,0,15
26.02.2014,03:00:00,0,Leicht bewÃ¶lkt,6,93,38,3,0,14
26.02.2014,04:00:00,0,Leicht bewÃ¶lkt,6,94,40,4,0,13
26.02.2014,05:00:00,6,Stellenweiser Nieselregen,6,94,42,4,0,12
26.02.2014,06:00:00,8,Stellenweiser Nieselregen,7,95,44,4,0,12
26.02.2014,07:00:00,28,Stellenweiser Nieselregen,7,92,43,5,0,12
26.02.2014,08:00:00,32,Leicht bewÃ¶lkt,8,89,42,5,0,12
26.02.2014,09:00:00,10,Leicht bewÃ¶lkt,8,87,41,6,0,12
26.02.2014,10:00:00,11,Leicht bewÃ¶lkt,9,82,42,7,0,13
26.02.2014,11:00:00,9,Leicht bewÃ¶lkt,9,78,42,7,0,13
26.02.2014,12:00:00,14,Leicht bewÃ¶lkt,10,74,43,8,0,13
26.02.2014,13:00:00,10,Leicht bewÃ¶lkt,10,71,40,8,0,13
26.02.2014,14:00:00,15,Leicht bewÃ¶lkt,11,69,36,9,0,12
26.02.2014,15:00:00,20,Leicht bewÃ¶lkt,11,66,33,10,0,12
