Datum,Stunde,Fleher Deich Ost stromaufwaerts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
23.03.2016,15:00:00,24,Stellenweiser Regenfall,10,62,89,7,0,20
23.03.2016,16:00:00,25,Stellenweiser Regenfall,9,62,89,7,0,20
23.03.2016,17:00:00,22,Bedeckt,9,63,89,7,0,19
23.03.2016,18:00:00,16,Bedeckt,9,64,89,6,0,19
23.03.2016,19:00:00,7,Bedeckt,8,68,74,5,0,18
23.03.2016,20:00:00,2,Sonnig,8,72,59,5,0,17
23.03.2016,21:00:00,3,Sonnig,7,76,44,4,0,16
23.03.2016,22:00:00,2,Sonnig,6,79,34,3,0,14
23.03.2016,23:00:00,0,Sonnig,5,82,24,3,0,12
24.03.2016,00:00:00,0,Sonnig,5,86,15,2,0,9
24.03.2016,01:00:00,0,Sonnig,4,88,29,2,0,7
24.03.2016,02:00:00,0,BewÃ¶lkt,4,90,44,2,0,5
24.03.2016,03:00:00,0,BewÃ¶lkt,3,92,59,2,0,3
24.03.2016,04:00:00,1,BewÃ¶lkt,3,93,71,2,0,3
24.03.2016,05:00:00,12,Leichter Nebel,3,94,83,2,0,3
24.03.2016,06:00:00,13,Leichter Nebel,3,94,95,3,0,3
24.03.2016,07:00:00,27,Leichter Nebel,4,94,96,3,0,4
24.03.2016,08:00:00,16,Nieselregen,5,93,98,4,0,6
24.03.2016,09:00:00,5,Nieselregen,6,93,100,4,0,8
24.03.2016,10:00:00,9,Nieselregen,7,91,100,5,0,9
24.03.2016,11:00:00,11,Nieselregen,7,90,100,5,0,10
24.03.2016,12:00:00,7,Nieselregen,8,89,100,5,0,11
24.03.2016,13:00:00,6,Nieselregen,8,84,100,6,0,11
24.03.2016,14:00:00,15,Leichter Regenschauer,9,79,100,6,0,12
24.03.2016,15:00:00,21,Leichter Regenschauer,10,74,100,7,0,12
24.03.2016,16:00:00,18,Leichter Regenschauer,9,74,100,7,0,12
24.03.2016,17:00:00,20,Bedeckt,9,73,100,6,0,12
24.03.2016,18:00:00,10,Bedeckt,9,73,100,6,0,12
24.03.2016,19:00:00,7,Bedeckt,9,76,100,5,0,12
24.03.2016,20:00:00,4,Stellenweiser Regenfall,9,79,100,5,0,12
24.03.2016,21:00:00,3,Stellenweiser Regenfall,8,83,100,4,0,13
24.03.2016,22:00:00,2,Stellenweiser Regenfall,8,85,100,4,0,13
24.03.2016,23:00:00,0,Nieselregen,7,87,100,4,0,14
25.03.2016,00:00:00,0,Nieselregen,7,89,100,3,0,15
25.03.2016,01:00:00,0,Nieselregen,7,90,100,3,0,15
25.03.2016,02:00:00,1,Leichter Regenfall,7,90,100,3,0,16
25.03.2016,03:00:00,0,Leichter Regenfall,6,91,100,2,0,17
25.03.2016,04:00:00,1,Leichter Regenfall,6,90,100,2,0,18
25.03.2016,05:00:00,2,Leichter Regenfall,6,89,100,2,0,18
25.03.2016,06:00:00,1,Leichter Regenfall,6,88,100,2,0,19
25.03.2016,07:00:00,1,Leichter Regenfall,6,88,100,3,0,20
25.03.2016,08:00:00,0,Leichter Regenfall,7,87,100,3,0,21
25.03.2016,09:00:00,0,Leichter Regenfall,7,86,100,4,1,22
25.03.2016,10:00:00,2,Leichter Regenfall,7,87,100,5,1,21
25.03.2016,11:00:00,1,MÃ¤ÃŸiger Regenfall,7,88,100,6,1,21
25.03.2016,12:00:00,1,MÃ¤ÃŸiger Regenfall,7,88,100,7,1,21
25.03.2016,13:00:00,6,MÃ¤ÃŸiger Regenfall,8,88,100,7,1,19
25.03.2016,14:00:00,2,Nieselregen,8,87,100,7,1,17
25.03.2016,15:00:00,5,Nieselregen,8,86,100,7,1,15
25.03.2016,16:00:00,6,Nieselregen,8,86,98,7,0,14
25.03.2016,17:00:00,3,Bedeckt,8,86,97,6,0,12
25.03.2016,18:00:00,10,Bedeckt,8,85,95,6,0,11
25.03.2016,19:00:00,4,Bedeckt,7,87,75,6,0,12
25.03.2016,20:00:00,0,Sonnig,7,88,56,6,0,12
25.03.2016,21:00:00,0,Sonnig,7,89,36,5,0,13
25.03.2016,22:00:00,0,Sonnig,6,90,30,5,0,12
25.03.2016,23:00:00,0,Leichter Nebel,6,92,24,4,0,11
26.03.2016,00:00:00,0,Leichter Nebel,5,93,19,3,0,10
26.03.2016,01:00:00,0,Leichter Nebel,4,94,26,3,0,9
26.03.2016,02:00:00,0,Leichter Nebel,3,94,33,2,0,8
26.03.2016,03:00:00,0,Leichter Nebel,3,95,41,1,0,7
26.03.2016,04:00:00,0,Leichter Nebel,3,95,39,1,0,8
26.03.2016,05:00:00,2,Leicht bewÃ¶lkt,3,95,37,1,0,8
26.03.2016,06:00:00,0,Leicht bewÃ¶lkt,3,95,35,0,0,9
26.03.2016,07:00:00,5,Leicht bewÃ¶lkt,4,90,27,1,0,12
26.03.2016,08:00:00,3,Sonnig,5,85,19,3,0,14
26.03.2016,09:00:00,16,Sonnig,6,80,12,4,0,17
26.03.2016,10:00:00,23,Sonnig,8,74,11,6,0,19
26.03.2016,11:00:00,59,Sonnig,9,68,11,8,0,21
26.03.2016,12:00:00,57,Sonnig,11,62,11,10,0,24
26.03.2016,13:00:00,76,Sonnig,12,61,25,11,0,25
26.03.2016,14:00:00,109,BewÃ¶lkt,12,59,39,13,0,26
26.03.2016,15:00:00,77,BewÃ¶lkt,13,58,53,15,0,27
26.03.2016,16:00:00,69,BewÃ¶lkt,13,61,60,13,0,27
26.03.2016,17:00:00,52,BewÃ¶lkt,13,65,68,12,0,27
26.03.2016,18:00:00,18,BewÃ¶lkt,12,69,76,11,0,27
26.03.2016,19:00:00,7,BewÃ¶lkt,11,71,66,9,0,27
26.03.2016,20:00:00,5,Leicht bewÃ¶lkt,11,74,57,8,0,27
26.03.2016,21:00:00,1,Leicht bewÃ¶lkt,10,77,48,7,0,27
26.03.2016,22:00:00,0,Leicht bewÃ¶lkt,10,75,39,7,0,29
26.03.2016,23:00:00,0,Sonnig,9,74,31,6,0,30
27.03.2016,00:00:00,1,Sonnig,9,73,23,6,0,32
27.03.2016,01:00:00,0,Sonnig,9,72,24,6,0,32
27.03.2016,03:00:00,0,Leicht bewÃ¶lkt,10,71,27,6,0,33
27.03.2016,04:00:00,0,Leicht bewÃ¶lkt,9,75,44,6,0,32
27.03.2016,05:00:00,1,MÃ¤ÃŸiger Regenfall,9,80,61,5,0,31
27.03.2016,06:00:00,0,MÃ¤ÃŸiger Regenfall,9,85,77,5,1,30
27.03.2016,07:00:00,0,MÃ¤ÃŸiger Regenfall,8,84,85,4,1,29
27.03.2016,08:00:00,0,MÃ¤ÃŸiger Regenfall,8,84,92,4,1,28
27.03.2016,09:00:00,0,MÃ¤ÃŸiger Regenfall,8,84,100,4,1,28
27.03.2016,10:00:00,0,MÃ¤ÃŸiger Regenfall,9,77,87,5,1,29
27.03.2016,11:00:00,3,Leicht bewÃ¶lkt,10,71,75,7,1,31
27.03.2016,12:00:00,3,Leicht bewÃ¶lkt,11,64,62,8,0,32
27.03.2016,13:00:00,10,Leicht bewÃ¶lkt,12,61,54,9,0,31
27.03.2016,14:00:00,10,Stellenweiser Regenfall,12,57,46,10,0,30
27.03.2016,15:00:00,17,Stellenweiser Regenfall,12,54,38,10,0,28
27.03.2016,16:00:00,13,Stellenweiser Regenfall,12,57,39,9,0,27
27.03.2016,17:00:00,14,Stellenweiser Regenfall,11,61,40,9,0,26
27.03.2016,18:00:00,9,Stellenweiser Regenfall,11,64,41,8,0,25
27.03.2016,19:00:00,7,Stellenweiser Regenfall,10,68,34,7,0,25
27.03.2016,20:00:00,3,Sonnig,10,71,27,6,0,24
27.03.2016,21:00:00,3,Sonnig,9,75,21,5,0,24
27.03.2016,22:00:00,0,Sonnig,9,76,17,4,0,24
27.03.2016,23:00:00,0,Sonnig,8,77,12,4,0,24
28.03.2016,00:00:00,0,Sonnig,8,78,8,3,0,24
28.03.2016,01:00:00,0,Sonnig,8,78,20,3,0,25
28.03.2016,02:00:00,0,Leicht bewÃ¶lkt,8,79,31,3,0,26
28.03.2016,03:00:00,0,Leicht bewÃ¶lkt,7,79,43,2,0,27
28.03.2016,04:00:00,0,Leicht bewÃ¶lkt,7,77,53,3,0,29
28.03.2016,05:00:00,1,Nieselregen,7,76,63,3,0,30
28.03.2016,06:00:00,0,Nieselregen,7,74,74,3,0,32
28.03.2016,07:00:00,2,Nieselregen,7,74,80,4,0,34
28.03.2016,08:00:00,1,MÃ¤ÃŸiger Regenfall,8,73,87,4,1,36
28.03.2016,09:00:00,4,MÃ¤ÃŸiger Regenfall,9,73,93,4,1,38
28.03.2016,10:00:00,3,MÃ¤ÃŸiger Regenfall,10,74,83,5,1,40
28.03.2016,11:00:00,6,Leichter Regenschauer,11,74,73,5,1,41
28.03.2016,12:00:00,4,Leichter Regenschauer,12,75,62,6,1,42
28.03.2016,13:00:00,4,Leichter Regenschauer,12,71,61,7,1,41
28.03.2016,14:00:00,4,Leichter Regenschauer,12,66,60,8,0,40
28.03.2016,15:00:00,1,Leichter Regenschauer,12,62,58,9,0,39
28.03.2016,16:00:00,4,Leichter Regenschauer,12,64,53,8,0,33
28.03.2016,17:00:00,12,Stellenweiser Regenfall,11,67,48,8,0,28
28.03.2016,18:00:00,1,Stellenweiser Regenfall,11,69,44,7,0,23
28.03.2016,19:00:00,2,Stellenweiser Regenfall,10,73,55,6,0,23
28.03.2016,20:00:00,2,Leichter Regenschauer,9,77,66,5,0,23
28.03.2016,21:00:00,1,Leichter Regenschauer,9,81,78,4,0,22
28.03.2016,22:00:00,0,Leichter Regenschauer,8,82,83,4,0,23
28.03.2016,23:00:00,0,Leichter Regenschauer,8,83,89,3,0,24
29.03.2016,00:00:00,0,Leichter Regenschauer,7,84,94,3,0,24
29.03.2016,01:00:00,0,Leichter Regenschauer,7,84,85,2,0,25
29.03.2016,02:00:00,0,Leichter Regenschauer,7,83,76,1,0,26
29.03.2016,03:00:00,0,Leichter Regenschauer,7,82,66,1,0,26
29.03.2016,04:00:00,1,Leichter Regenschauer,6,82,66,1,0,28
29.03.2016,05:00:00,6,BewÃ¶lkt,6,82,66,0,0,29
29.03.2016,06:00:00,9,BewÃ¶lkt,6,82,66,0,0,31
29.03.2016,07:00:00,20,BewÃ¶lkt,6,79,66,1,0,31
29.03.2016,08:00:00,31,Leicht bewÃ¶lkt,7,76,65,2,0,32
29.03.2016,09:00:00,2,Leicht bewÃ¶lkt,7,73,64,3,0,32
29.03.2016,10:00:00,4,Leicht bewÃ¶lkt,8,68,56,4,0,32
29.03.2016,11:00:00,3,Stellenweiser Regenfall,9,64,47,6,0,32
29.03.2016,12:00:00,8,Stellenweiser Regenfall,10,59,39,7,0,32
29.03.2016,13:00:00,7,Stellenweiser Regenfall,10,59,48,7,0,31
29.03.2016,14:00:00,4,Leichter Regenschauer,11,59,56,8,0,30
29.03.2016,15:00:00,13,Leichter Regenschauer,11,58,65,8,0,29
29.03.2016,16:00:00,47,Leichter Regenschauer,11,62,57,8,0,27
29.03.2016,17:00:00,21,Stellenweiser Regenfall,10,66,49,7,0,24
29.03.2016,18:00:00,20,Stellenweiser Regenfall,10,70,41,6,0,22
29.03.2016,19:00:00,8,Stellenweiser Regenfall,9,74,36,6,0,20
29.03.2016,20:00:00,5,Leicht bewÃ¶lkt,8,78,32,5,0,18
29.03.2016,21:00:00,3,Leicht bewÃ¶lkt,7,83,27,4,0,15
29.03.2016,22:00:00,0,Leicht bewÃ¶lkt,7,84,44,4,0,16
29.03.2016,23:00:00,1,Leichter Regenfall,7,85,60,4,0,16
30.03.2016,00:00:00,0,Leichter Regenfall,7,86,77,4,0,17
30.03.2016,01:00:00,0,Leichter Regenfall,7,86,81,4,0,18
30.03.2016,02:00:00,0,Leichter Regenschauer,8,87,85,4,0,20
30.03.2016,03:00:00,0,Leichter Regenschauer,8,87,89,4,0,21
30.03.2016,04:00:00,0,Leichter Regenschauer,8,88,89,4,0,20
30.03.2016,05:00:00,6,Stellenweiser Regenfall,8,89,89,4,0,20
30.03.2016,06:00:00,10,Stellenweiser Regenfall,8,90,89,5,0,19
30.03.2016,07:00:00,31,Stellenweiser Regenfall,9,85,81,5,0,20
30.03.2016,08:00:00,22,Leicht bewÃ¶lkt,9,81,73,5,0,20
30.03.2016,09:00:00,8,Leicht bewÃ¶lkt,10,77,65,6,0,20
30.03.2016,10:00:00,9,Leicht bewÃ¶lkt,10,72,66,7,0,20
30.03.2016,11:00:00,9,BewÃ¶lkt,11,67,67,7,0,20
30.03.2016,12:00:00,13,BewÃ¶lkt,12,62,68,8,0,20
30.03.2016,13:00:00,12,BewÃ¶lkt,12,59,63,9,0,20
30.03.2016,14:00:00,24,Stellenweiser Regenfall,12,57,58,10,0,19
30.03.2016,15:00:00,25,Stellenweiser Regenfall,13,55,53,10,0,19
30.03.2016,16:00:00,24,Stellenweiser Regenfall,12,57,57,10,0,17
30.03.2016,17:00:00,20,BewÃ¶lkt,12,60,60,9,0,16
30.03.2016,18:00:00,20,BewÃ¶lkt,12,63,64,9,0,14
30.03.2016,19:00:00,18,BewÃ¶lkt,11,66,73,8,0,11
30.03.2016,20:00:00,7,Nieselregen,10,69,82,8,0,9
30.03.2016,21:00:00,4,Nieselregen,10,72,92,7,0,6
30.03.2016,22:00:00,2,Nieselregen,9,76,93,7,0,4
30.03.2016,23:00:00,1,Leichter Regenfall,9,80,94,7,0,3
31.03.2016,00:00:00,0,Leichter Regenfall,9,84,95,6,0,2
31.03.2016,01:00:00,0,Leichter Regenfall,9,86,96,5,0,4
31.03.2016,02:00:00,0,Nieselregen,8,88,97,5,0,6
31.03.2016,03:00:00,0,Nieselregen,8,89,98,4,0,9
31.03.2016,04:00:00,0,Nieselregen,8,89,98,4,0,11
31.03.2016,05:00:00,6,Nieselregen,8,88,99,3,0,13
31.03.2016,06:00:00,7,Nieselregen,8,88,100,3,0,15
31.03.2016,07:00:00,21,Nieselregen,8,85,100,3,0,17
31.03.2016,08:00:00,20,Nieselregen,9,82,100,3,0,19
31.03.2016,09:00:00,7,Nieselregen,9,79,100,3,0,21
31.03.2016,10:00:00,4,Nieselregen,9,78,100,3,0,22
31.03.2016,11:00:00,1,Leichter Regenfall,9,78,100,4,0,23
31.03.2016,12:00:00,5,Leichter Regenfall,9,78,100,4,0,23
31.03.2016,13:00:00,4,Leichter Regenfall,9,78,100,4,0,24
31.03.2016,14:00:00,1,MÃ¤ÃŸiger Regenfall,9,79,100,4,1,25
31.03.2016,15:00:00,8,MÃ¤ÃŸiger Regenfall,9,79,100,5,1,25
31.03.2016,16:00:00,17,MÃ¤ÃŸiger Regenfall,9,80,98,5,1,26
31.03.2016,17:00:00,14,Leichter Regenfall,8,80,96,4,1,26
31.03.2016,18:00:00,9,Leichter Regenfall,8,81,94,4,1,27
31.03.2016,19:00:00,3,Leichter Regenfall,8,82,92,4,1,27
31.03.2016,20:00:00,1,Leichter Regenfall,7,84,90,4,0,27
31.03.2016,21:00:00,5,Leichter Regenfall,7,86,88,4,0,27
31.03.2016,22:00:00,1,Leichter Regenfall,7,86,86,4,0,25
31.03.2016,23:00:00,1,Stellenweiser Regenfall,7,86,85,3,0,23
01.04.2016,00:00:00,1,Stellenweiser Regenfall,7,86,83,3,0,21
01.04.2016,01:00:00,0,Stellenweiser Regenfall,6,86,71,2,0,20
01.04.2016,02:00:00,0,Stellenweiser Regenfall,6,87,59,2,0,18
01.04.2016,03:00:00,0,Stellenweiser Regenfall,6,87,48,1,0,17
01.04.2016,04:00:00,0,Stellenweiser Regenfall,6,88,36,2,0,16
01.04.2016,05:00:00,9,Sonnig,5,88,25,2,0,15
01.04.2016,06:00:00,19,Sonnig,5,89,14,2,0,14
01.04.2016,07:00:00,31,Sonnig,5,84,10,3,0,14
01.04.2016,08:00:00,32,Sonnig,6,80,7,4,0,14
01.04.2016,09:00:00,16,Sonnig,7,75,4,5,0,14
01.04.2016,10:00:00,22,Sonnig,8,69,16,7,0,14
01.04.2016,11:00:00,18,Leicht bewÃ¶lkt,9,63,29,8,0,15
01.04.2016,12:00:00,20,Leicht bewÃ¶lkt,11,57,41,10,0,15
01.04.2016,13:00:00,36,Leicht bewÃ¶lkt,11,55,54,10,0,15
01.04.2016,14:00:00,46,Bedeckt,12,54,67,11,0,16
01.04.2016,15:00:00,30,Bedeckt,13,52,80,11,0,16
01.04.2016,16:00:00,51,Bedeckt,12,55,68,11,0,15
01.04.2016,17:00:00,39,Sonnig,12,59,56,10,0,14
01.04.2016,18:00:00,22,Sonnig,12,62,45,9,0,13
01.04.2016,19:00:00,29,Sonnig,10,65,34,8,0,14
01.04.2016,20:00:00,9,Sonnig,9,69,24,6,0,14
01.04.2016,21:00:00,5,Sonnig,8,73,14,5,0,14
01.04.2016,22:00:00,3,Sonnig,8,75,15,4,0,15
01.04.2016,23:00:00,5,Sonnig,8,77,16,3,0,15
02.04.2016,00:00:00,1,Sonnig,7,79,17,3,0,16
02.04.2016,01:00:00,1,Sonnig,7,80,18,2,0,16
02.04.2016,02:00:00,0,Sonnig,8,81,20,2,0,16
02.04.2016,03:00:00,0,Sonnig,8,82,22,1,0,17
02.04.2016,04:00:00,2,Sonnig,8,82,19,1,0,17
02.04.2016,05:00:00,3,Sonnig,7,82,15,2,0,17
02.04.2016,06:00:00,3,Sonnig,7,82,12,2,0,17
02.04.2016,07:00:00,1,Sonnig,8,79,11,3,0,16
02.04.2016,08:00:00,7,Sonnig,8,76,10,5,0,15
02.04.2016,09:00:00,9,Sonnig,9,73,8,7,0,15
02.04.2016,10:00:00,35,Sonnig,10,69,8,9,0,14
02.04.2016,11:00:00,57,Sonnig,11,65,8,12,0,14
02.04.2016,12:00:00,75,Sonnig,13,61,7,14,0,13
02.04.2016,13:00:00,56,Sonnig,14,60,7,16,0,13
02.04.2016,14:00:00,57,Sonnig,15,58,7,17,0,12
02.04.2016,15:00:00,75,Sonnig,16,57,7,19,0,12
02.04.2016,16:00:00,82,Sonnig,16,61,22,17,0,12
02.04.2016,17:00:00,54,BewÃ¶lkt,17,66,38,16,0,12
02.04.2016,18:00:00,39,BewÃ¶lkt,17,70,53,15,0,13
02.04.2016,19:00:00,15,BewÃ¶lkt,16,73,49,14,0,13
02.04.2016,20:00:00,8,Sonnig,15,77,45,13,0,13
02.04.2016,21:00:00,2,Sonnig,15,80,41,11,0,14
02.04.2016,22:00:00,0,Sonnig,14,80,52,10,0,15
02.04.2016,23:00:00,3,Bedeckt,14,81,64,10,0,16
03.04.2016,00:00:00,0,Bedeckt,13,81,75,9,0,17
03.04.2016,01:00:00,0,Bedeckt,13,81,83,9,0,17
03.04.2016,02:00:00,3,Stellenweiser Regenfall,13,81,92,9,0,17
03.04.2016,03:00:00,0,Stellenweiser Regenfall,13,81,100,9,0,17
03.04.2016,04:00:00,2,Stellenweiser Regenfall,13,82,88,9,0,18
03.04.2016,05:00:00,0,Stellenweiser Regenfall,13,82,76,9,0,19
03.04.2016,06:00:00,0,Stellenweiser Regenfall,12,82,64,9,0,21
03.04.2016,07:00:00,0,Stellenweiser Regenfall,13,81,66,10,0,20
03.04.2016,08:00:00,0,Nieselregen,14,80,68,12,0,20
03.04.2016,09:00:00,5,Nieselregen,15,79,71,13,0,19
03.04.2016,10:00:00,49,Nieselregen,16,75,78,14,0,18
03.04.2016,11:00:00,46,Nieselregen,17,72,86,16,0,16
03.04.2016,12:00:00,60,Nieselregen,18,68,94,17,0,14
03.04.2016,13:00:00,64,Nieselregen,19,69,96,17,0,13
03.04.2016,14:00:00,79,Stellenweiser Regenfall,19,69,98,18,0,13
03.04.2016,15:00:00,81,Stellenweiser Regenfall,20,70,100,18,0,12
03.04.2016,16:00:00,81,Stellenweiser Regenfall,19,72,95,17,0,14
03.04.2016,17:00:00,49,BewÃ¶lkt,19,74,90,17,0,15
03.04.2016,18:00:00,21,BewÃ¶lkt,18,76,85,16,0,17
03.04.2016,19:00:00,10,BewÃ¶lkt,18,79,78,15,0,15
03.04.2016,20:00:00,13,Leicht bewÃ¶lkt,17,82,71,13,0,14
03.04.2016,21:00:00,2,Leicht bewÃ¶lkt,16,86,64,12,0,12
03.04.2016,22:00:00,0,Leicht bewÃ¶lkt,16,86,60,12,0,14
03.04.2016,23:00:00,0,Stellenweiser Regenfall,16,87,56,11,0,17
04.04.2016,00:00:00,0,Stellenweiser Regenfall,15,88,52,11,0,19
04.04.2016,01:00:00,0,Stellenweiser Regenfall,15,87,48,11,0,21
04.04.2016,02:00:00,0,Stellenweiser Regenfall,15,85,44,11,0,23
04.04.2016,03:00:00,0,Stellenweiser Regenfall,15,84,40,11,0,24
04.04.2016,04:00:00,0,Stellenweiser Regenfall,14,85,35,11,0,23
04.04.2016,05:00:00,11,Sonnig,14,85,30,11,0,21
04.04.2016,06:00:00,19,Sonnig,14,85,26,10,0,19
04.04.2016,07:00:00,64,Sonnig,14,82,41,12,0,19
04.04.2016,08:00:00,41,Bedeckt,15,79,57,13,0,19
04.04.2016,09:00:00,30,Bedeckt,15,76,73,14,0,18
04.04.2016,10:00:00,14,Bedeckt,16,74,82,14,0,17
04.04.2016,11:00:00,15,Stellenweiser Regenfall,16,71,91,14,0,16
04.04.2016,12:00:00,9,Stellenweiser Regenfall,17,69,100,14,0,15
04.04.2016,13:00:00,17,Stellenweiser Regenfall,17,65,90,15,0,14
04.04.2016,14:00:00,20,Stellenweiser Regenfall,17,62,79,16,0,13
04.04.2016,15:00:00,20,Stellenweiser Regenfall,17,59,69,17,0,11
04.04.2016,16:00:00,33,Stellenweiser Regenfall,16,61,63,16,0,9
04.04.2016,17:00:00,33,Leicht bewÃ¶lkt,16,62,56,15,0,8
04.04.2016,18:00:00,32,Leicht bewÃ¶lkt,16,64,49,15,0,6
04.04.2016,19:00:00,25,Leicht bewÃ¶lkt,16,68,51,13,0,6
04.04.2016,20:00:00,10,Leicht bewÃ¶lkt,15,72,52,12,0,5
04.04.2016,21:00:00,4,Leicht bewÃ¶lkt,15,77,53,10,0,4
04.04.2016,22:00:00,5,Leicht bewÃ¶lkt,14,77,46,10,0,5
04.04.2016,23:00:00,2,Sonnig,14,78,39,10,0,6
05.04.2016,00:00:00,1,Sonnig,13,79,32,9,0,7
05.04.2016,01:00:00,1,Sonnig,13,79,40,9,0,7
05.04.2016,02:00:00,0,Stellenweiser Regenfall,13,80,49,9,0,6
05.04.2016,03:00:00,0,Stellenweiser Regenfall,13,81,57,9,0,6
05.04.2016,04:00:00,1,Stellenweiser Regenfall,13,84,67,9,0,9
05.04.2016,05:00:00,7,MÃ¤ÃŸiger Regenfall,13,87,76,9,1,11
05.04.2016,06:00:00,16,MÃ¤ÃŸiger Regenfall,13,91,86,8,1,13
05.04.2016,07:00:00,36,MÃ¤ÃŸiger Regenfall,13,89,90,9,1,13
05.04.2016,08:00:00,28,Nieselregen,12,87,93,10,1,12
05.04.2016,09:00:00,8,Nieselregen,12,85,97,11,1,12
05.04.2016,10:00:00,1,Nieselregen,12,85,98,11,0,11
05.04.2016,11:00:00,1,Leichter Regenfall,12,84,99,12,0,11
05.04.2016,12:00:00,4,Leichter Regenfall,12,83,100,13,0,10
05.04.2016,13:00:00,4,Leichter Regenfall,13,84,100,12,0,11
05.04.2016,14:00:00,1,Leichter Regenfall,13,85,100,12,0,11
05.04.2016,15:00:00,8,Leichter Regenfall,14,86,100,11,0,11
05.04.2016,16:00:00,18,Leichter Regenfall,14,87,100,11,0,11
05.04.2016,17:00:00,15,Leichter Regenfall,14,89,100,10,0,11
05.04.2016,18:00:00,15,Leichter Regenfall,14,91,100,9,1,11
05.04.2016,19:00:00,9,Leichter Regenfall,13,92,90,9,1,11
05.04.2016,20:00:00,6,Stellenweiser leichter Regenfall,13,93,80,9,0,12
05.04.2016,21:00:00,1,Stellenweiser leichter Regenfall,12,94,70,8,0,12
05.04.2016,22:00:00,6,Stellenweiser leichter Regenfall,11,93,57,7,0,12
05.04.2016,23:00:00,1,Sonnig,10,92,45,7,0,11
06.04.2016,00:00:00,0,Sonnig,9,91,32,6,0,11
06.04.2016,01:00:00,0,Sonnig,9,91,30,5,0,12
06.04.2016,02:00:00,0,Leicht bewÃ¶lkt,8,91,28,4,0,12
06.04.2016,03:00:00,0,Leicht bewÃ¶lkt,7,91,26,3,0,13
06.04.2016,04:00:00,1,Leicht bewÃ¶lkt,7,91,28,3,0,14
06.04.2016,05:00:00,14,Stellenweiser Regenfall,7,91,30,3,0,15
06.04.2016,06:00:00,19,Stellenweiser Regenfall,7,91,31,3,0,16
06.04.2016,07:00:00,50,Stellenweiser Regenfall,7,87,37,4,0,18
06.04.2016,08:00:00,36,Leicht bewÃ¶lkt,8,82,43,5,0,20
06.04.2016,09:00:00,16,Leicht bewÃ¶lkt,9,78,50,7,0,22
06.04.2016,10:00:00,11,Leicht bewÃ¶lkt,10,73,54,8,0,24
06.04.2016,11:00:00,7,Stellenweiser Regenfall,11,67,59,9,0,25
06.04.2016,12:00:00,14,Stellenweiser Regenfall,12,62,63,11,0,27
06.04.2016,13:00:00,24,Stellenweiser Regenfall,12,61,72,11,0,27
06.04.2016,14:00:00,21,Stellenweiser Regenfall,13,61,80,11,0,28
06.04.2016,15:00:00,20,Stellenweiser Regenfall,13,61,89,11,0,29
06.04.2016,16:00:00,31,Stellenweiser Regenfall,13,67,92,10,0,28
06.04.2016,17:00:00,25,Leichter Regenfall,13,73,96,9,0,28
06.04.2016,18:00:00,21,Leichter Regenfall,13,79,100,8,0,27
06.04.2016,19:00:00,12,Leichter Regenfall,12,81,89,7,0,27
06.04.2016,20:00:00,5,Leichter Regenschauer,11,84,78,5,0,27
06.04.2016,21:00:00,1,Leichter Regenschauer,11,86,67,4,0,27
06.04.2016,22:00:00,2,Leichter Regenschauer,10,85,58,4,0,27
06.04.2016,23:00:00,2,Stellenweiser Regenfall,9,83,50,3,0,27
07.04.2016,00:00:00,0,Stellenweiser Regenfall,8,82,41,2,0,27
07.04.2016,01:00:00,1,Stellenweiser Regenfall,7,82,33,2,0,26
07.04.2016,02:00:00,0,Stellenweiser Regenfall,7,82,24,1,0,25
07.04.2016,03:00:00,0,Stellenweiser Regenfall,6,83,16,1,0,24
07.04.2016,04:00:00,1,Stellenweiser Regenfall,6,83,12,1,0,24
07.04.2016,05:00:00,10,Sonnig,5,83,9,1,0,24
07.04.2016,06:00:00,12,Sonnig,5,83,5,0,0,23
07.04.2016,07:00:00,51,Sonnig,6,79,8,2,0,23
07.04.2016,08:00:00,34,Sonnig,7,74,11,3,0,24
07.04.2016,09:00:00,23,Sonnig,7,70,13,4,0,24
07.04.2016,10:00:00,16,Sonnig,9,65,14,5,0,24
07.04.2016,11:00:00,18,Sonnig,10,60,15,7,0,24
07.04.2016,12:00:00,18,Sonnig,11,55,17,8,0,24
07.04.2016,13:00:00,9,Sonnig,11,54,15,8,0,24
07.04.2016,14:00:00,17,Sonnig,11,52,14,9,0,24
07.04.2016,15:00:00,23,Sonnig,12,50,13,9,0,24
07.04.2016,16:00:00,15,Sonnig,11,54,11,9,0,23
07.04.2016,17:00:00,27,Stellenweiser Regenfall,10,57,9,8,0,22
07.04.2016,18:00:00,24,Stellenweiser Regenfall,10,61,6,7,0,21
07.04.2016,19:00:00,8,Stellenweiser Regenfall,9,65,6,6,0,21
07.04.2016,20:00:00,6,Sonnig,8,70,5,5,0,20
07.04.2016,21:00:00,3,Sonnig,7,74,4,4,0,20
07.04.2016,22:00:00,3,Sonnig,6,77,7,3,0,18
07.04.2016,23:00:00,0,Sonnig,6,80,9,2,0,15
08.04.2016,00:00:00,1,Sonnig,5,83,12,1,0,13
08.04.2016,01:00:00,0,Sonnig,5,85,18,1,0,12
08.04.2016,02:00:00,0,Leicht bewÃ¶lkt,5,87,24,1,0,12
